function1 code,function2 code,function1 FEN,function2 FEN,label1,label2,label
"    function transferOwnership(address newOwner) public onlyOwner {
        if (newOwner != address(0)) {
            owner = newOwner;
        }
    }
","    function transferOwnership(address newOwner) onlyOwner public {
        if (newOwner != address(0)) {
            owner = newOwner;
        }
    }
",0x0ee6071bc209c19161f6d17f8597d762b4d30806/CFL.sol:Ownable:transferOwnership(address),0x7d2624470429a4fa48f09206238749fbbb45eaa8/Academicon.sol:Academicon:transferOwnership(address),5,5,1
"  function balanceOf(address _owner) public view returns (uint256 balance) {
    return balances[_owner];
  }
","  function balanceOf(address _owner) constant returns (uint256 balance) {
    return balances[_owner];
  }
",0x02c06fb43f418e142666e4a80526d23cd2eae367/NooToken.sol:BasicToken:balanceOf(address),0x2ee3b3804f695355ddc4f8e1c54654416d7ee95a/Blocform.sol:BasicToken:balanceOf(address),5,5,1
"  function setTransferAgent(address addr, bool state) onlyOwner inReleaseState(false) public {
    transferAgents[addr] = state;
  }
","  function setTransferAgent(address addr, bool state) onlyOwner inReleaseState(false) public {
    transferAgents[addr] = state;
  }
","0x0b5cba1bc5ec084e82fadc4e2c3a43a94660b6c4/GlobalBusinessSystem.sol:ReleasableToken:setTransferAgent(address,bool)","0x6ab36640474e10e27ed86fb009a488f68a5f269d/Coin.sol:ReleasableToken:setTransferAgent(address,bool)",5,5,1
"    function allowance(address _owner, address _spender) external view returns (uint256) {
        return allowed[_owner][_spender];
    }
","  function allowance(
    address _owner,
    address _spender
   )
    public
    view
    returns (uint256)
  {
    return allowed[_owner][_spender];
  }
","0x0a8c316420f8d27812beae70faa42f0522c868b1/WAVEliteToken.sol:WAVEliteToken:allowance(address,address)","0x6f2057f83c05378f22a15b72a424367cb40abc1b/TokenCSR.sol:StandardToken:allowance(address,address)",5,5,1
"    function div(uint256 a, uint256 b) internal constant returns (uint256) {
        // assert(b > 0); // Solidity automatically throws when dividing by 0
        uint256 c = a / b;
        // assert(a == b * c + a % b); // There is no case in which this doesn't hold
        return c;
    }
","  function div(uint256 a, uint256 b) internal constant returns (uint256) {
    // assert(b > 0); // Solidity automatically throws when dividing by 0
    uint256 c = a / b;
    // assert(a == b * c + a % b); // There is no case in which this doesn't hold
    return c;
  }
","0x5caae332dd0a17827052de681f6f2155e00394f0/SharkToken.sol:SafeMath:div(uint256,uint256)","0x5ab14c104ba2771fd2a6ec6f616da1ad41d5b8a7/JincorToken.sol:SafeMath:div(uint256,uint256)",5,5,1
"    function freezeAccount(address target, bool freeze) onlyOwner public {
        frozenAccount[target] = freeze;
        emit FrozenFunds(target, freeze);
    }
","    function freezeAccount(address target, bool freeze) onlyOwner {
        frozenAccount[target] = freeze;
        FrozenFunds(target, freeze);
    }
","0x07b68Fa5Dfe8c0B23f044F4FF504e7b475e86b56/OceanScapeCoin.sol:OceanScapeCoinAdv:freezeAccount(address,bool)","0x6c6ff5213433510c91c65787dcf604bb2dc37c19/x32323.sol:x32323:freezeAccount(address,bool)",4,4,1
"  function mul(uint256 a, uint256 b) internal constant returns (uint256) {
    uint256 c = a * b;
    if ((a == 0) || (c / a == b)) {
      return c;
    }
    revert();
  }
","  function mul(uint256 a, uint256 b) internal pure returns (uint256) {
    if (a == 0) {
      return 0;
    }
    uint256 c = a * b;
    assert(c / a == b);
    return c;
  }
","0x2BdcD9AE2bE26d3324eF75BcF64B3cc246302754/EtalonTokenPresale.sol:SafeMath:mul(uint256,uint256)","0x5f59f4828d5d3501f1ce87539589436f1023a617/KittyMeetsWorld.sol:SafeMath:mul(uint256,uint256)",4,4,1
"    function increaseApproval(address _spender, uint _addedValue) public returns (bool) {
        allowed[msg.sender][_spender] = allowed[msg.sender][_spender].add(_addedValue);
        emit Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
        return true;
    }
","  function increaseApproval(
    address _spender,
    uint _addedValue
  )
    public
    returns (bool)
  {
    allowed[msg.sender][_spender] = (
      allowed[msg.sender][_spender].add(_addedValue));
    emit Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
    return true;
  }
","0x6ed8c49228397cbd0b62db04beaf0b7e9a4da93a/ETVRToken.sol:StandardToken:increaseApproval(address,uint256)","0x5df451ed892a40030078b887d0a4febde4c8f0a9/OrganTree.sol:StandardToken:increaseApproval(address,uint256)",5,5,1
"  function increaseApproval(address _spender, uint _addedValue) public returns (bool) {
    allowed[msg.sender][_spender] = allowed[msg.sender][_spender].add(_addedValue);
    emit Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
    return true;
  }
","    function increaseApproval(address _spender, uint _addedValue) public returns (bool) {
        allowed[msg.sender][_spender] = allowed[msg.sender][_spender].add(_addedValue);
        Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
        return true;
    }
","0x4f1d24f8d60b1f8872abbd409e6bfaa54d7a9f40/CTCToken.sol:StandardToken:increaseApproval(address,uint256)","0x6f80d952ee3ccd5eb1630e3a26f74f0e178f7e91/RicoToken.sol:StandardToken:increaseApproval(address,uint256)",4,4,1
"    modifier onlyOwner {
        require(msg.sender == owner);
        _;
    }
","  modifier onlyOwner() {
    require(msg.sender == owner);
    _;
  }
",0x6b3b198577e9a1e96ef681ee60e551845dd4ea79/Detonator.sol:Detonator:onlyOwner(),0x4ee18f80c4c6e1e7ecb32f2fb6393486924679ac/Etheriumhit.sol:Ownable:onlyOwner(),5,5,1
"  function transferOwnership(address newOwner) public onlyOwner {
    require(newOwner != address(0));
    emit OwnershipTransferred(owner, newOwner);
    owner = newOwner;
  }
","  function transferOwnership(address newOwner) onlyOwner public {
    require(newOwner != address(0));
    OwnershipTransferred(owner, newOwner);
    owner = newOwner;
  }
",0x2c745664fb4e9528fb32487d834e4aacfff1f027/BitexToken.sol:Ownable:transferOwnership(address),0x5e1cdd970e60dce16ced2645f5fb71cfd22080cf/TokenPaymentGateway.sol:Ownable:transferOwnership(address),4,4,1
"    function approveAndCall(address spender, uint tokens, bytes data) public returns (bool success) {
        allowed[msg.sender][spender] = tokens;
        Approval(msg.sender, spender, tokens);
        ApproveAndCallFallBack(spender).receiveApproval(msg.sender, tokens, this, data);
        return true;
    }
","  function approveAndCall(address spender, uint tokens, bytes data) public returns (bool success) {
    allowed[msg.sender][spender] = tokens;
    emit Approval(msg.sender, spender, tokens);
    ApproveAndCallFallBack(spender).receiveApproval(msg.sender, tokens, this, data);
    return true;
  }
","0x4ec0a558bc3c0f640119fb2944d98de805a26803/MIS.sol:MIS:approveAndCall(address,uint256,bytes)","0x5bbd34e9f11f673d60c90abbf8256ec85aaba2df/CareKoreaToken.sol:CareKoreaToken:approveAndCall(address,uint256,bytes)",4,4,1
"    function balanceOf(address _owner) public constant returns (uint256 balance) {
        return balances[_owner];
    }
","    function balanceOf(address _owner) constant returns (uint256 balance) {
        return balances[_owner];
    }
",0x6c52b059348d5ba7ec0959389163fe0634b85b04/LhsToken.sol:LhsToken:balanceOf(address),0x1Aa699889C0D9bADe50391D314cce3EA4a5285CE/FlatEarthProof.sol:StandardToken:balanceOf(address),5,5,1
"    function mul(uint256 a, uint256 b) internal constant returns(uint256) {
        uint256 c = a * b;
        assert(a == 0 || c / a == b);
        return c;
    }
","  function mul(uint256 a, uint256 b) internal constant returns (uint256) {
    uint256 c = a * b;
    assert(a == 0 || c / a == b);
    return c;
  }
","0x06d8bA8Da81A60AB4254fd04c34e3F8D38e5CB71/EthereumRed.sol:SafeMath:mul(uint256,uint256)","0x0af44e2784637218dd1d32a322d44e603a8f0c6a/MatryxToken.sol:SafeMath:mul(uint256,uint256)",5,5,1
"   function approve(address _spender, uint256 _value) public returns (bool) {
     allowed[msg.sender][_spender] = _value;
     Approval(msg.sender, _spender, _value);
     return true;
   }
","	function approve(address spender, uint256 value)
		public
		returns (bool success)
	{
		allowance[msg.sender][spender] = value;
		emit Approval(msg.sender, spender, value);
		return true;
	}
","0x4E75BA0F03f62De979169f776951f911942be10A/STLToken.sol:STLToken:approve(address,uint256)","0x4ed88a8ebc9fd22fc0233500b7ef11e9aedfa665/RusalCdsTok20221212V.sol:RusalCdsTok20221212V:approve(address,uint256)",2,2,1
"	modifier	onlyOwner	() {
		require(msg.sender ==		owner	);
		_;
	}
","    modifier onlyOwner() {
        require(msg.sender == owner);
        _;
    }
",0x1b135b544f0a122b3426ef1f2c52cbf5fe4df2ff/Rusal_CIP_IV_20180621.sol:Ownable:onlyOwner(),0x05d3f719b45866da98059436a4baa33596bf2ad0/ArnaToken.sol:Ownable:onlyOwner(),5,5,1
"    function transfer(address _to, uint256 _value) returns (bool success) {
        if (balances[msg.sender] >= _value && _value > 0) {
            balances[msg.sender] -= _value;
            balances[_to] += _value;
            Transfer(msg.sender, _to, _value);
            return true;   } else { return false; } }
","    function transfer(address _to, uint256 _value) returns (bool success) {
        //Default assumes totalSupply can't be over max (2^256 - 1).
        //If your token leaves out totalSupply and can issue more tokens as time goes on, you need to check if it doesn't wrap.
        //Replace the if with this one instead.
        //if (balances[msg.sender] >= _value && balances[_to] + _value > balances[_to]) {
        if (balances[msg.sender] >= _value && _value > 0) {
            balances[msg.sender] -= _value;
            balances[_to] += _value;
            Transfer(msg.sender, _to, _value);
            return true;
        } else { return false; }
    }
","0x2d22594a442d6e6d5e96119e6361979a473098e3/GXY.sol:StandardToken:transfer(address,uint256)","0x5fb05fffe4be327ab88dacd6ee61e60ddc8958ae/BlackGarlic.sol:StandardToken:transfer(address,uint256)",5,5,1
"    function TPIToken () public {
        balanceOf[msg.sender] = totalSupply;
    }
","    function XDToken(
    ) public {
        balanceOf[msg.sender] = totalSupply;                // Give the creator all initial tokens
    }
",0x8c8ccb81d436b0f3017664441c39cbefbd64650f/TPIToken.sol:TPIToken:TPIToken(),0x5F9d86fa0454fFD6a59cCc485e689B0a832313DB/XDToken.sol:XDToken:XDToken(),4,4,1
"    function decreaseApproval (address _spender, uint _subtractedValue) public returns (bool success) {
        uint oldValue = allowed[msg.sender][_spender];
        if (_subtractedValue > oldValue) {
            allowed[msg.sender][_spender] = 0;
        } else {
            allowed[msg.sender][_spender] = oldValue.sub(_subtractedValue);
        }
        Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
        return true;
    }
","  function decreaseApproval(address _spender, uint _subtractedValue) public returns (bool) {
    uint oldValue = allowed[msg.sender][_spender];
    if (_subtractedValue > oldValue) {
      allowed[msg.sender][_spender] = 0;
    } else {
      allowed[msg.sender][_spender] = oldValue.sub(_subtractedValue);
    }
    emit Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
    return true;
  }
","0x1c4f85e7bbddf3ee92e2999c63a7b85d64d57663/MultiToken.sol:MultiToken:decreaseApproval(address,uint256)","0x7c35b9cab8657623e3fd499ae3e00554fa05ce84/TTMToken.sol:StandardToken:decreaseApproval(address,uint256)",4,4,1
"    function decreaseApproval(
        address _spender,
        uint _subtractedValue
    )
      public
      returns (bool)
    {
        uint oldValue = allowed[msg.sender][_spender];
        if (_subtractedValue > oldValue) {
            allowed[msg.sender][_spender] = 0;
        } else {
            allowed[msg.sender][_spender] = oldValue.sub(_subtractedValue);
        }
        emit Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
        return true;
    }
","    function decreaseApproval(address spender, uint subtractedValue) public returns (bool) {
        uint oldValue = allowed[msg.sender][spender];
        if (subtractedValue > oldValue) {
            allowed[msg.sender][spender] = 0;
        } else {
            allowed[msg.sender][spender] = oldValue.sub(subtractedValue);
        }
        emit Approval(msg.sender, spender, allowed[msg.sender][spender]);
        return true;
    }
","0x2f5e078353e781ef9a9b17c2e8e30d3652d6cb83/GoldenUnionCrowdsale.sol:StandardToken:decreaseApproval(address,uint256)","0x1c2de9c9fd19a4de38d8bf2b98369c45ccf09048/CityLifePlusToken.sol:CityLifePlusToken:decreaseApproval(address,uint256)",4,4,1
"	function balanceOf(address _owner) public constant returns (uint balance) {
		return balances[_owner];
	}
","    function balanceOf(address _owner) constant returns (uint256 balance) {
        return balances[_owner];
    }
",0x1Ebc56Ecc8Dfe6da43b86C39eFe9388ceb8c7C50/TestToken.sol:ERC20Token:balanceOf(address),0x6df2f312355e6a500d501a0b7613aeac62d6408e/sBitcoin.sol:StandardToken:balanceOf(address),4,4,1
"    modifier whenNotPaused() {
        require(!paused);
        _;
    }
","  modifier whenNotPaused() {
    require(!paused);
    _;
  }
",0x5dbd2e33f4aceeefba9d7d542913ba3e82216b7b/MonsterCore.sol:MonsterAccessControl:whenNotPaused(),0x7ca5a1730d94c813905c5c31b6fd27131a8869ff/EVXTestToken.sol:Pausable:whenNotPaused(),5,5,1
"    function safeSub(uint a, uint b) internal pure returns (uint c) {
        require(b <= a);
        c = a - b;
    }
","    function safeSub(uint a, uint b) internal pure returns (uint c) {
        require(b <= a);
        c = a - b;
    }
","0x5d385bedbc17a34c005f868a2103aa906c38d5da/Ixellion.sol:SafeMath:safeSub(uint256,uint256)","0x2d7d873f68d9ab1c13836c86d2cc2e929d072922/HedgeCoinCapitalToken.sol:SafeMath:safeSub(uint256,uint256)",5,5,1
"    function approve(address _spender, uint256 _value) public returns (bool) {
        allowed[msg.sender][_spender] = _value;
        emit Approval(msg.sender, _spender, _value);
        return true;
    }
","  function approve(address _spender, uint256 _value) public returns (bool) {
    allowed[msg.sender][_spender] = _value;
    emit Approval(msg.sender, _spender, _value);
    return true;
  }
","0x4aa31350abd22345150f1b9f4e48e76a3bbb65f0/ICOTH.sol:ERC20Token:approve(address,uint256)","0x6A5cc07F2d61E3480b0CD80d2f9246b35f2109F4/VirtualRealityChain.sol:StandardToken:approve(address,uint256)",5,5,1
"      function add(uint256 a, uint256 b) internal pure returns (uint256) {
        uint256 c = a + b;
        assert(c >= a);
        return c;
      }
","  function add(uint256 a, uint256 b) internal pure returns (uint256) {
    uint256 c = a + b;
    assert(c >= a);
    return c;
  }
","0x5aee6b6f797939e38f9eea5ac98a55620bafcf08/VCCToken.sol:SafeMath:add(uint256,uint256)","0x4d829f8c92a6691c56300d020c9e0db984cfe2ba/CoinCrowdToken.sol:SafeMath:add(uint256,uint256)",5,5,1
"  function allowance(address _owner, address _spender) constant public returns (uint remaining) {
    return allowed[_owner][_spender];
  }
","    function allowance(address _owner, address _spender) public constant returns (uint256 remaining) {
        return allowed[_owner][_spender];
    }
","0x6e939629f97cdadf6d6d2f3f1d675383e0046039/DatumTokenDistributor.sol:StandardToken:allowance(address,address)","0x1f67f06f949a912973ee75086f56b5d2478987b0/ERC20token.sol:ERC20token:allowance(address,address)",4,4,1
"  function increaseApproval(address _spender, uint _addedValue) public returns (bool) {
    allowed[msg.sender][_spender] = allowed[msg.sender][_spender].add(_addedValue);
    Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
    return true;
  }
","  function increaseApproval(
    address _spender,
    uint _addedValue
  )
    public
    returns (bool)
  {
    allowed[msg.sender][_spender] = (
      allowed[msg.sender][_spender].add(_addedValue));
    emit Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
    return true;
  }
","0x4d73a6a5698990a01b6e526b73fceb0efbbfd159/FAFA.sol:FAFA:increaseApproval(address,uint256)","0x7f44d8a9db0b5a368d7ac9d69c93c1c8a3698fc1/BITMONEY.sol:StandardToken:increaseApproval(address,uint256)",4,4,1
"    function approve(address _spender, uint256 _value) public returns (bool success) {
        allowance[msg.sender][_spender] = _value;
        //Approval(msg.sender, _spender, _value);
        return true;
    }
","    function approve(address _spender, uint256 _value) public
        returns (bool success) {
        allowance[msg.sender][_spender] = _value;
        return true;
    }
","0x1d840cb510f084e6154c85d14d98cdc8f7a3b4d5/DYLC_ERC20Token.sol:DYLC_ERC20Token:approve(address,uint256)","0x6b963f7b38980f5fbbd129fe98059eb2144076a7/BLV.sol:BLV:approve(address,uint256)",5,5,1
"    function approveAndCall(address spender, uint tokens, bytes data) public returns (bool success) {
        allowed[msg.sender][spender] = tokens;
        emit Approval(msg.sender, spender, tokens);
        ApproveAndCallFallBack(spender).receiveApproval(msg.sender, tokens, this, data);
        return true;
    }
","    function approveAndCall(address spender, uint tokens, bytes data) public returns (bool success) {
        allowed[msg.sender][spender] = tokens;
        Approval(msg.sender, spender, tokens);
        ApproveAndCallFallBack(spender).receiveApproval(msg.sender, tokens, this, data);
        return true;
    }
","0x0e21117d1895f3af48a03b29411eb2e60116ad41/RxI.sol:RxI:approveAndCall(address,uint256,bytes)","0x5db4b520284049d7dcb21c6317664190791bb8e5/TangentStake.sol:Tangent:approveAndCall(address,uint256,bytes)",4,4,1
"    function approveAndCall(address _spender, uint256 _value, bytes _extraData)
        public
        returns (bool success) {
        tokenRecipient spender = tokenRecipient(_spender);
        if (approve(_spender, _value)) {
            spender.receiveApproval(msg.sender, _value, this, _extraData);
            return true;
        }
    }
","    function approveAndCall(address _spender, uint256 _value, bytes _extraData)
        public
        returns (bool success) {
        tokenRecipient spender = tokenRecipient(_spender);
        if (approve(_spender, _value)) {
            spender.receiveApproval(msg.sender, _value, this, _extraData);
            return true;
        }
    }
","0x5fe56bfa37217bd8a2879c15c85ed7a894edf5a6/esportz.sol:esportz:approveAndCall(address,uint256,bytes)","0x5c757f693aa2e4aff5664e23a6b0c06a0bb3727a/Wran.sol:Wran:approveAndCall(address,uint256,bytes)",5,5,1
"    function div(uint a, uint b) internal pure returns (uint c) {
        require(b > 0);
        c = a / b;
    }
","    function div(uint a, uint b) internal pure returns (uint c) {
        require(b > 0);
        c = a / b;
    }
","0x0ecdc69ca6e2e7e12bb344a67b04ff471b6089e7/KillerWhale.sol:SafeMath:div(uint256,uint256)","0x4b2cc07661c7b69a4707277647727aa8898ffbde/BBT.sol:SafeMath:div(uint256,uint256)",5,5,1
"    function approve(address _spender, uint256 _value) public
        returns (bool success) {
        allowance[msg.sender][_spender] = _value;
        emit Approval(msg.sender, _spender, _value);
        return true;
    }
","  function approve(address _spender, uint256 _value) public returns (bool) {
    allowed[msg.sender][_spender] = _value;
    Approval(msg.sender, _spender, _value);
    return true;
  }
","0x2D784562eB7538cC5e5dd5dE880d2A1cc241C1bD/DobrocoinContract.sol:Token:approve(address,uint256)","0x7a7f7dd9c4acd198617c72f54623bdb0c1dff343/VIONC.sol:StandardToken:approve(address,uint256)",2,1,1
"  function mul(uint256 a, uint256 b) internal pure returns (uint256) {
    if (a == 0) {
      return 0;
    }
    uint256 c = a * b;
    assert(c / a == b);
    return c;
  }
","    function mul(uint256 a, uint256 b) internal pure returns (uint256) {
        if (a == 0) {
          return 0;
        }
        uint256 c = a * b;
        assert(c / a == b);
        return c;
    }
","0x2a5294b5d15c582eb33b9dae0e271d9003d26826/BTMC.sol:SafeMath:mul(uint256,uint256)","0x7c62752173591de60ed72cfcfc41ca55aa3d87d6/ETUex.sol:SafeMath:mul(uint256,uint256)",5,5,1
"  function add(uint a, uint b) internal returns (uint) {
    uint c = a + b;
    assert(c >= a);
    return c;
  }
","  function add(uint a, uint b) internal returns (uint) {
    uint c = a + b;
    assert(c >= a);
    return c;
  }
","0x6d5d2755d75d816085a70d0ec5ec7c57eea2015f/SISApreSale.sol:Math:add(uint256,uint256)","0x5c8118fc0237697422ced89a448dce2c8e34b4ef/LTHToken.sol:SafeMath:add(uint256,uint256)",5,5,1
"  function mul(uint256 a, uint256 b) pure internal returns (uint256) {
    uint256 c = a * b;
    assert(a == 0 || c / a == b);
    return c;
  }
","  function mul(uint256 a, uint256 b) internal constant returns (uint256) {
    uint256 c = a * b;
    assert(a == 0 || c / a == b);
    return c;
  }
","0x8A3c54EFf8EBB861C9C6AD066CBB9Da08E9A8cDF/LCBrixTokenCrowdsale.sol:SafeMath:mul(uint256,uint256)","0x0b9253b9f0fb51f5416807e6ba31db1e593e179a/IPM.sol:SafeMath:mul(uint256,uint256)",5,5,1
"	function add(uint256 a, uint256 b) internal pure returns (uint256) {
		uint256 c = a + b;
		assert(c >= a);
		return c;
	}
","  function add(uint256 a, uint256 b) internal pure returns (uint256) {
    uint256 c = a + b;
    assert(c >= a);
    return c;
  }
","0x6d908a2ef63aeac21cb2b5c3d32a145f14144b38/VernamCrowdSaleToken.sol:SafeMath:add(uint256,uint256)","0x0c70a9533baa76344c13ac32a035694a54d0459e/SummerGreen.sol:SafeMath:add(uint256,uint256)",5,5,1
"  function mul(uint256 a, uint256 b) internal pure returns (uint256) {
    uint256 c = a * b;
    assert(a == 0 || c / a == b);
    return c;
  }
","  function mul(uint256 a, uint256 b) internal constant returns (uint256) {
    uint256 c = a * b;
    assert(a == 0 || c / a == b);
    return c;
  }
","0x1eecc8cf51995f2b2de7a8f9c1d225462523c246/BitAppleToken.sol:SafeMath:mul(uint256,uint256)","0x001ea8150f4965195e10e5b5568047e1555a6dcd/SenseProtocol.sol:SafeMath:mul(uint256,uint256)",5,5,1
"    modifier onlyOwner() {
        require(msg.sender == owner);
        _;
    }
","    modifier onlyOwner {
        require(msg.sender == owner);
        _;
    }
",0x0c5876bc9765ee15fc3378100c070453186db8f3/RobotCoinSeller.sol:Ownable:onlyOwner(),0x3c1b1abf64a441bc106e055cdc89ba4ca005993e/HGToken.sol:Owned:onlyOwner(),5,5,1
"    function allowance(address _owner, address _spender) constant returns (uint256 remaining) {
      return allowed[_owner][_spender];
    }
","    function allowance(address _owner, address _spender) constant returns (uint256 remaining) {
        return allowed[_owner][_spender];
    }
","0x6ad199991b7c702f455740d68b9ae70634948a0a/Sukaya.sol:StandardToken:allowance(address,address)","0x1df6eadc2e1e9f4cbb2d94369210d8f1b790ee19/PinnacleToken.sol:PinnacleToken:allowance(address,address)",5,5,1
"	modifier onlyOwner {
    	require(msg.sender == owner);
    	_;
  	}
","    modifier onlyOwner {
        require(msg.sender == owner);
        _;
    }
",0x07af5712489601f23df5321afaf7c0f787eac076/Contract.sol:Controller:onlyOwner(),0x6b193e107a773967bd821bcf8218f3548cfa2503/PossContract.sol:Owned:onlyOwner(),5,5,1
"    function approve(address _spender, uint256 _value) public returns (bool success) {
        allowance[msg.sender][_spender] = _value;
        return true;
    }
","    function approve(address _spender, uint256 _value) moreThanZero(_value) public
        returns (bool success) {
        allowance[msg.sender][_spender] = _value;
        return true;
    }
","0x5d034d0d0d98fb76192ef2ef27e197fcfd9386ec/AGC.sol:TokenERC20:approve(address,uint256)","0x01d28329619796bae733e849696f80a764422700/BaseTokenSale.sol:Token:approve(address,uint256)",4,4,1
"  function GigaToken() public {
   // * (10 ** uint256(decimals));

    totalSupply = INITIAL_SUPPLY;
    balances[msg.sender] = INITIAL_SUPPLY;
  }
","    function CPToken() public {
        totalSupply_ = INITIAL_SUPPLY;
        balances[msg.sender] = INITIAL_SUPPLY;
    }
",0x07df7f1d19b766ff8bfed2b5018fe0601333ed38/GigaToken.sol:GigaToken:GigaToken(),0x3a1e93708cf93d8d9b7a50d9df17e623bb0e907e/CPToken.sol:CPToken:CPToken(),4,4,1
"    modifier onlyOwner{
        require(msg.sender == owner);
        _;
    }
","  modifier onlyOwner() {
    require(msg.sender == owner);
    _;
  }
",0x2f846758e479ee7e0bd87cea5b9f8f3e314c6bd9/FixBet76.sol:FixBet76:onlyOwner(),0x3d5d7275e11fa3f0b04145f723bc531313f2a344/TuurntCrowdsale.sol:Ownable:onlyOwner(),5,5,1
"  function transferFrom(address _from, address _to, uint256 _value) public returns (bool) {
    require(_to != address(0));
    require(_value <= balances[_from]);
    require(_value <= allowed[_from][msg.sender]);

    balances[_from] = balances[_from].sub(_value);
    balances[_to] = balances[_to].add(_value);
    allowed[_from][msg.sender] = allowed[_from][msg.sender].sub(_value);
    emit Transfer(_from, _to, _value);
    return true;
  }
","  function transferFrom(address _from, address _to, uint256 _value) public returns (bool) {
    require(_to != address(0));
    require(_value <= balances[_from]);
    require(_value <= allowed[_from][msg.sender]);

    balances[_from] = balances[_from].sub(_value);
    balances[_to] = balances[_to].add(_value);
    allowed[_from][msg.sender] = allowed[_from][msg.sender].sub(_value);
    Transfer(_from, _to, _value);
    return true;
  }
","0x6ea3ba628a73d22e924924df3661843e53e5c3aa/TestToken.sol:StandardToken:transferFrom(address,address,uint256)","0x03ec7bb59be036870ef696a2abf124f496d6735a/SancojTokenContract.sol:StandardToken:transferFrom(address,address,uint256)",4,4,1
"    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success) {
        //same as above. Replace this line with the following if you want to protect against wrapping uints.
        //if (balances[_from] >= _value && allowed[_from][msg.sender] >= _value && balances[_to] + _value > balances[_to]) {
        if (balances[_from] >= _value && allowed[_from][msg.sender] >= _value && _value > 0) {
            balances[_to] += _value;
            balances[_from] -= _value;
            allowed[_from][msg.sender] -= _value;
            Transfer(_from, _to, _value);
            return true;
        } else { return false; }
    }
","    function transferFrom(address _from, address _to, uint256 _value) returns (bool success) {
        //same as above. Replace this line with the following if you want to protect against wrapping uints.
        //if (balances[_from] >= _value && allowed[_from][msg.sender] >= _value && balances[_to] + _value > balances[_to]) {
        if (balances[_from] >= _value && allowed[_from][msg.sender] >= _value && _value > 0) {
            balances[_to] += _value;
            balances[_from] -= _value;
            allowed[_from][msg.sender] -= _value;
            Transfer(_from, _to, _value);
            return true;
        } else { return false; }
    }
","0x5e70d48f207c52b981e476cb70bc39ad6570c2e1/BitProCoinX.sol:StandardToken:transferFrom(address,address,uint256)","0x6da3095a47d813a13860402638d362bdb9375f6b/LademiA.sol:StandardToken:transferFrom(address,address,uint256)",5,5,1
"    function Carrot(
        uint256 initialSupply,
        string tokenName,
        string tokenSymbol
    ) public {
        totalSupply = initialSupply * 10 ** uint256(decimals);  // Update total supply with the decimal amount
        balanceOf[msg.sender] = totalSupply;                // Give the creator all initial tokens
        name = tokenName;                                   // Set the name for display purposes
        symbol = tokenSymbol;                               // Set the symbol for display purposes
    }
","    function TokenERC20(
        uint256 initialSupply,
        string tokenName,
        string tokenSymbol
    ) public {
        totalSupply = initialSupply * 10 ** uint256(decimals);  // Update total supply with the decimal amount
        balanceOf[msg.sender] = totalSupply;                // Give the creator all initial tokens
        name = tokenName;                                   // Set the name for display purposes
        symbol = tokenSymbol;                               // Set the symbol for display purposes
    }
","0x5e7d863CcE445cfA89D297929159344e75F77017/Carrot.sol:Carrot:Carrot(uint256,string,string)","0x4d9deb2adce853df52d8567f535b864905f23372/VAToken.sol:TokenERC20:TokenERC20(uint256,string,string)",4,4,1
"  function mul(uint a, uint b) internal returns (uint) {
    uint c = a * b;
    assert(a == 0 || c / a == b);
    return c;
  }
","    function mul(uint a, uint b) internal pure returns (uint c) {
        c = a * b;
        require(a == 0 || c / a == b);
    }
","0x1f54638b7737193ffd86c19ec51907a7c41755d8/SolaToken.sol:SafeMath:mul(uint256,uint256)","0x0ecdc69ca6e2e7e12bb344a67b04ff471b6089e7/KillerWhale.sol:SafeMath:mul(uint256,uint256)",4,4,1
"function sub(uint256 a, uint256 b) internal pure returns (uint256) {
assert(b <= a);
return a - b;
}
","  function sub(uint256 a, uint256 b) internal constant returns (uint256) {
    assert(b <= a);
    return a - b;
  }
","0x7cd1b0d0b8b52969fa0ea961cec7c6ec5e06ddb6/BlueHillMining.sol:SafeMath:sub(uint256,uint256)","0x1fe4149affec9eaae713ba54c06303e67734bd39/CashTelex.sol:SafeMath:sub(uint256,uint256)",5,5,1
"    function freezeAccount(address target, bool freeze) onlyOwner public {
        frozenAccount[target] = freeze;
        FrozenFunds(target, freeze);
    }
","    function freezeAccount(address target, bool freeze) onlyOwner public {
        frozenAccount[target] = freeze;
        FrozenFunds(target, freeze);
    }
","0x1d26883a84a81b3046e027bbcbe7506a90e6b5a5/PiToken.sol:WilliamJones:freezeAccount(address,bool)","0x8b9d4a796c55a28e65eb276d7ec016f5cd6a4116/GreenEnergyToken.sol:GreenEnergyTokenERC20:freezeAccount(address,bool)",5,5,1
