function1 code,function2 code,function1 FEN,function2 FEN,label1,label2,label
"    function transfer(address _to, uint _value, bytes _data, string _custom_fallback) public returns (bool success) {
        require(_value > 0
                && frozenAccount[msg.sender] == false 
                && frozenAccount[_to] == false
                && now > unlockUnixTime[msg.sender] 
                && now > unlockUnixTime[_to]);

        if (isContract(_to)) {
            require(balanceOf[msg.sender] >= _value);
            balanceOf[msg.sender] = balanceOf[msg.sender].sub(_value);
            balanceOf[_to] = balanceOf[_to].add(_value);
            assert(_to.call.value(0)(bytes4(keccak256(_custom_fallback)), msg.sender, _value, _data));
            Transfer(msg.sender, _to, _value, _data);
            Transfer(msg.sender, _to, _value);
            return true;
        } else {
            return transferToAddress(_to, _value, _data);
        }
    }
","    function name() public view returns (string _name) {
        return name;
    }
","0x3c294199c9d2e3f25a59bfc2db3568b220bb63c7/Zeinun.sol:Zeinun:transfer(address,uint256,bytes,string)",0x3c294199c9d2e3f25a59bfc2db3568b220bb63c7/Zeinun.sol:Zeinun:name(),4,5,1
"    function oraclize_query(string datasource, bytes[5] args, uint gaslimit) oraclizeAPI internal returns (bytes32 id) {
        bytes[] memory dynargs = new bytes[](5);
        dynargs[0] = args[0];
        dynargs[1] = args[1];
        dynargs[2] = args[2];
        dynargs[3] = args[3];
        dynargs[4] = args[4];
        return oraclize_query(datasource, dynargs, gaslimit);
    }
","    function oraclize_query(uint timestamp, string datasource, bytes[1] args) oraclizeAPI internal returns (bytes32 id) {
        bytes[] memory dynargs = new bytes[](1);
        dynargs[0] = args[0];
        return oraclize_query(timestamp, datasource, dynargs);
    }
","0x45c58bbd535b8661110ef5296e6987573d0c8276/Etheraffle.sol:usingOraclize:oraclize_query(string,bytes[5],uint256)","0x45c58bbd535b8661110ef5296e6987573d0c8276/Etheraffle.sol:usingOraclize:oraclize_query(uint256,string,bytes[1])",5,5,1
"    function approve(Data storage self, address spender, uint tokens) public returns (bool success) {
        require(!self.accountLocked[msg.sender]);
        self.allowed[msg.sender][spender] = tokens;
        Approval(msg.sender, spender, tokens);
        return true;
    }
","    function signedApprove(Data storage self, address tokenOwner, address spender, uint tokens, uint fee, uint nonce, bytes sig, address feeAccount) public returns (bool success) {
        require(self.transferable);
        bytes32 hash = signedApproveHash(self, tokenOwner, spender, tokens, fee, nonce);
        require(tokenOwner != address(0) && tokenOwner == ecrecoverFromSig(keccak256(signingPrefix, hash), sig));
        require(!self.accountLocked[tokenOwner]);
        require(self.nextNonce[tokenOwner] == nonce);
        self.nextNonce[tokenOwner] = nonce + 1;
        self.allowed[tokenOwner][spender] = tokens;
        Approval(tokenOwner, spender, tokens);
        self.balances[tokenOwner] = safeSub(self.balances[tokenOwner], fee);
        self.balances[feeAccount] = safeAdd(self.balances[feeAccount], fee);
        Transfer(tokenOwner, feeAccount, fee);
        return true;
    }
","0x4ac00f287f36a6aad655281fe1ca6798c9cb727b/BTTSToken.sol:BTTSLib:approve(BTTSLib:Data,address,uint256)","0x4ac00f287f36a6aad655281fe1ca6798c9cb727b/BTTSToken.sol:BTTSLib:signedApprove(BTTSLib:Data,address,address,uint256,uint256,uint256,bytes,address)",5,5,1
"  function setOracle(address _oracle) public  onlyOwner {
    require(_oracle != address(0));
    oracle = _oracle;
  }
","  modifier saleIsOn() {
    bool withinPeriod = now >= startTime && now <= endTime;
    require(withinPeriod);
    _;
  }
",0x1ac821a5ab398d62011b008acf5598308ee4d4ad/PreICO.sol:PreICO:setOracle(address),0x1ac821a5ab398d62011b008acf5598308ee4d4ad/PreICO.sol:PreICO:saleIsOn(),5,5,1
"	function	setPOOL_edit_24	(	string	newPOOL_edit_24	)	public	onlyOwner	{	
		inPOOL_edit_24	=	newPOOL_edit_24	;					
	}									
","	function	getPOOL_edit_6	()	public	constant	returns	(	string	)	{
		return	inPOOL_edit_6	;						
	}									
",0x4afbcb0c7bbe2140f2b570a3bebf96f9883c3403/POOL_EDIT_2.sol:POOL_EDIT_2:setPOOL_edit_24(string),0x4afbcb0c7bbe2140f2b570a3bebf96f9883c3403/POOL_EDIT_2.sol:POOL_EDIT_2:getPOOL_edit_6(),4,4,1
"  function finishMinting() public returns (bool) {
    require(!mintingFinished);
    require(msg.sender == owner || msg.sender == saleAgent);
    mintingFinished = true;
    MintFinished();
    return true;
  }
","  function transfer(address _to, uint256 _value) public notLocked returns (bool) {
    return super.transfer(_to, _value);
  }
",0x6e08a8b4da2a13c655af2dd74f7bdb979efe141b/ICO.sol:KITToken:finishMinting(),"0x6e08a8b4da2a13c655af2dd74f7bdb979efe141b/ICO.sol:KITToken:transfer(address,uint256)",4,4,1
"	function getTokenApproval(uint256 _tokenId) view public returns (address) {
		return tokenApprovals[_tokenId];
	}
","	function getOwnedArea(address _owner) view public returns (uint256) {
		return ownedArea[_owner];
	}
",0x6fa3217293bb88ec6accecc368881c33df1248f5/BdpOwnershipStorage.sol:BdpOwnershipStorage:getTokenApproval(uint256),0x6fa3217293bb88ec6accecc368881c33df1248f5/BdpOwnershipStorage.sol:BdpOwnershipStorage:getOwnedArea(address),5,5,1
"  function increaseApproval(address _spender, uint _addedValue) public whenNotPaused returns (bool success) {
    return super.increaseApproval(_spender, _addedValue);
  }
","  function approve(address _spender, uint256 _value) public whenNotPaused returns (bool) {
    return super.approve(_spender, _value);
  }
","0x2Bb85293d3faBaB96C812170E112C6472951145c/TaxiToken.sol:PausableToken:increaseApproval(address,uint256)","0x2Bb85293d3faBaB96C812170E112C6472951145c/TaxiToken.sol:PausableToken:approve(address,uint256)",5,5,1
"	function	setPOOL_edit_1	(	string	newPOOL_edit_1	)	public	onlyOwner	{	
		inPOOL_edit_1	=	newPOOL_edit_1	;					
	}									
","	function	getPOOL_edit_5	()	public	constant	returns	(	string	)	{
		return	inPOOL_edit_5	;						
	}									
",0x8c7c095c9af40872484e9f9949e543706a3280ae/POOL_EDIT_1.sol:POOL_EDIT_1:setPOOL_edit_1(string),0x8c7c095c9af40872484e9f9949e543706a3280ae/POOL_EDIT_1.sol:POOL_EDIT_1:getPOOL_edit_5(),5,5,1
"    function distributeAirdrop(address[] addresses, uint256 amount) onlyOwner public {
        // Only allow undrop while token is locked
        // After token is unlocked, this method becomes permanently disabled
        require(!unlocked);

        uint256 normalizedAmount = amount * 10**8;
		
        // Only proceed if there are enough tokens to be distributed to all addresses
        // Never allow balance of owner to become negative
		
        require(balances[owner] >= safeMul(addresses.length, normalizedAmount));
        for (uint i = 0; i < addresses.length; i++) {
            balances[owner] = safeSub(balanceOf(owner), normalizedAmount);
            balances[addresses[i]] = safeAdd(balanceOf(addresses[i]), normalizedAmount);
            Transfer(owner, addresses[i], normalizedAmount);
        }
    }
","    function decimals() constant public returns (uint8 _decimals) {
        return decimals;
    }
","0x3b1f334c7003d55591cbbff548ffb522b72f557c/Pharamore.sol:Pharamore:distributeAirdrop(address[],uint256)",0x3b1f334c7003d55591cbbff548ffb522b72f557c/Pharamore.sol:Pharamore:decimals(),5,5,1
"    function mintDSBCToken(address _to, uint256 _amount) internal { 
        require (balances[_to] + _amount > balances[_to]);      // Check for overflows
        require (totalRemainSupply > _amount);
        totalRemainSupply -= _amount;                           // Update total supply
        balances[_to] += _amount;                               // Set minted coins to target
        mintToken(_to, _amount);                                // Create Mint event       
        Transfer(0x0, _to, _amount);                            // Create Transfer event from 0x
    }  
","    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success) {      
        require (balances[_from] > _value);                // Throw if sender does not have enough balance     
        require (balances[_to] + _value > balances[_to]);  // Throw if overflow detected    
        require (_value <= allowances[_from][msg.sender]);  // Throw if you do not have allowance       
        balances[_from] -= _value;                          // Deduct senders balance    
        balances[_to] += _value;                            // Add recipient blaance         
        allowances[_from][msg.sender] -= _value;            // Deduct allowance for this address         
        Transfer(_from, _to, _value);                       // Raise Transfer event
        return true;     
    }         
","0x3fbf67bab8461d59e49b1560a6375968f3c3a9a6/DASABI_IO_Contract.sol:DASABI_IO_Contract:mintDSBCToken(address,uint256)","0x3fbf67bab8461d59e49b1560a6375968f3c3a9a6/DASABI_IO_Contract.sol:DASABI_IO_Contract:transferFrom(address,address,uint256)",4,5,1
"    function tokensByUsdTx(string _txId) public constant returns (uint256) {
        return _tokensByTx(Currency.USD, _txId);
    }
","    function wavesId() public constant returns (uint8) {
        return uint8(Currency.WAVES);
    }
",0x6b86047c30f88de33848f2d314e52a2c15c01662/Deployer.sol:CommonBsPresale:tokensByUsdTx(string),0x6b86047c30f88de33848f2d314e52a2c15c01662/Deployer.sol:CommonBsPresale:wavesId(),5,5,1
"    function oraclize_query(string datasource, string[5] args, uint gaslimit) oraclizeAPI internal returns (bytes32 id) {
        string[] memory dynargs = new string[](5);
        dynargs[0] = args[0];
        dynargs[1] = args[1];
        dynargs[2] = args[2];
        dynargs[3] = args[3];
        dynargs[4] = args[4];
        return oraclize_query(datasource, dynargs, gaslimit);
    }
","    function oraclize_query(string datasource, string[] argN) oraclizeAPI internal returns (bytes32 id){
        uint price = oraclize.getPrice(datasource);
        if (price > 1 ether + tx.gasprice*200000) return 0; // unexpectedly high price
        bytes memory args = stra2cbor(argN);
        return oraclize.queryN.value(price)(0, datasource, args);
    }
","0x1fd76bc4e080e5f11703528961b2e515296c1c04/FlightDelayPayout.sol:usingOraclize:oraclize_query(string,string[5],uint256)","0x1fd76bc4e080e5f11703528961b2e515296c1c04/FlightDelayPayout.sol:usingOraclize:oraclize_query(string,string[])",5,5,1
"    function oraclize_query(uint timestamp, string datasource, bytes[5] args, uint gaslimit) oraclizeAPI internal returns (bytes32 id) {
        bytes[] memory dynargs = new bytes[](5);
        dynargs[0] = args[0];
        dynargs[1] = args[1];
        dynargs[2] = args[2];
        dynargs[3] = args[3];
        dynargs[4] = args[4];
        return oraclize_query(timestamp, datasource, dynargs, gaslimit);
    }
","    function oraclize_query(uint timestamp, string datasource, string[] argN) oraclizeAPI internal returns (bytes32 id){
        uint price = oraclize.getPrice(datasource);
        if (price > 1 ether + tx.gasprice*200000) return 0; // unexpectedly high price
        bytes memory args = stra2cbor(argN);
        return oraclize.queryN.value(price)(timestamp, datasource, args);
    }
","0x379c4c01484de6cdd3e685f63c702e45e3c574fd/Etherlympics.sol:usingOraclize:oraclize_query(uint256,string,bytes[5],uint256)","0x379c4c01484de6cdd3e685f63c702e45e3c574fd/Etherlympics.sol:usingOraclize:oraclize_query(uint256,string,string[])",5,5,1
"  	modifier underMaxAmount {
    	require(max_amount == 0 || this.balance <= max_amount);
    	_;
  	}
","	function set_sale_address(address _sale) onlyOwner {
		require(_sale != 0x0);
		sale = _sale;
	}
",0x07af5712489601f23df5321afaf7c0f787eac076/Contract.sol:Contract:underMaxAmount(),0x07af5712489601f23df5321afaf7c0f787eac076/Contract.sol:Contract:set_sale_address(address),5,5,1
"	function	getPOOL_edit_34	()	public	constant	returns	(	string	)	{
		return	inPOOL_edit_34	;						
	}									
","	function	getPOOL_edit_28	()	public	constant	returns	(	string	)	{
		return	inPOOL_edit_28	;						
	}									
",0x4afbcb0c7bbe2140f2b570a3bebf96f9883c3403/POOL_EDIT_2.sol:POOL_EDIT_2:getPOOL_edit_34(),0x4afbcb0c7bbe2140f2b570a3bebf96f9883c3403/POOL_EDIT_2.sol:POOL_EDIT_2:getPOOL_edit_28(),5,5,1
"  modifier addIfNotExist(address holder) {
    if(!balances[holder].exist)
      holders.push(holder);
    _;
  }
","  modifier inReleaseState(bool _released) {
    require(_released == released);
    _;
  }
",0x2df8286c9396f52e17DFeE75d2E41E52609CF897/SilentNotaryToken.sol:SilentNotaryToken:addIfNotExist(address),0x2df8286c9396f52e17DFeE75d2E41E52609CF897/SilentNotaryToken.sol:SilentNotaryToken:inReleaseState(bool),5,5,1
"    function getTokenBalance(address tokenAddress, address who) constant public returns (uint){
        ForeignToken t = ForeignToken(tokenAddress);
        uint bal = t.balanceOf(who);
        return bal;
    }
","    modifier onlyOwner() {
        require(msg.sender == owner);
        _;
    }
","0x1d6a8165fb01a3e792fc913da2b41da2aabfac9b/MobileAppCoin.sol:MobileAppCoin:getTokenBalance(address,address)",0x1d6a8165fb01a3e792fc913da2b41da2aabfac9b/MobileAppCoin.sol:MobileAppCoin:onlyOwner(),3,1,1
"    function oraclize_query(string datasource, string arg1, string arg2, uint gaslimit) oraclizeAPI internal returns (bytes32 id){
        uint price = oraclize.getPrice(datasource, gaslimit);
        if (price > 1 ether + tx.gasprice*gaslimit) return 0; // unexpectedly high price
        return oraclize.query2_withGasLimit.value(price)(0, datasource, arg1, arg2, gaslimit);
    }
","    function oraclize_query(uint timestamp, string datasource, string[4] args) oraclizeAPI internal returns (bytes32 id) {
        string[] memory dynargs = new string[](4);
        dynargs[0] = args[0];
        dynargs[1] = args[1];
        dynargs[2] = args[2];
        dynargs[3] = args[3];
        return oraclize_query(timestamp, datasource, dynargs);
    }
","0x480ec0cd951e42c626cf8db18e5ed99da076e074/CCCoin.sol:usingOraclize:oraclize_query(string,string,string,uint256)","0x480ec0cd951e42c626cf8db18e5ed99da076e074/CCCoin.sol:usingOraclize:oraclize_query(uint256,string,string[4])",5,5,1
"    function tokenFreezing (address freezAccount, bool isFrozen) onlyAdmin public{
        if(!users[freezAccount].isset){
            users[freezAccount] = User(false, false, 0, true);
        }
        users[freezAccount].frozen = isFrozen;
        emit FrozenFunds(freezAccount, isFrozen);
    }
","    function transfer(address _to, uint256 _value) unbanned unfrozen public returns (bool success)  {
        if(!users[msg.sender].isset){
            users[msg.sender] = User(false, false, 0, true);
        }
        if(!users[_to].isset){
            users[_to] = User(false, false, 0, true);
        }
        if(!hasKey(msg.sender)){
            balancesKeys.push(msg.sender);
        }
        if(!hasKey(_to)){
            balancesKeys.push(_to);
        }
        if(users[msg.sender].balance < _value || users[_to].balance + _value < users[_to].balance){
            revert();
        }

        users[msg.sender].balance -= _value;
        users[_to].balance += _value;
        emit Transfer(msg.sender, _to, _value);
        return true;
    }
","0x5fce27e9b9545938c8e8c5b6c5676fb45205b999/Redemption.sol:Redemption:tokenFreezing(address,bool)","0x5fce27e9b9545938c8e8c5b6c5676fb45205b999/Redemption.sol:Redemption:transfer(address,uint256)",5,5,1
"    function oraclize_setProof(byte proofP) oraclizeAPI internal {
        return oraclize.setProofType(proofP);
    }
","    function oraclize_query(string datasource, string[5] args, uint gaslimit) oraclizeAPI internal returns (bytes32 id) {
        string[] memory dynargs = new string[](5);
        dynargs[0] = args[0];
        dynargs[1] = args[1];
        dynargs[2] = args[2];
        dynargs[3] = args[3];
        dynargs[4] = args[4];
        return oraclize_query(datasource, dynargs, gaslimit);
    }
",0x5dfdc8168c8cf48cd174fad3f8881289929b1f94/Dice.sol:usingOraclize:oraclize_setProof(bytes1),"0x5dfdc8168c8cf48cd174fad3f8881289929b1f94/Dice.sol:usingOraclize:oraclize_query(string,string[5],uint256)",4,4,1
"    function mint(address tokenOwner, uint tokens, bool lockAccount) public returns (bool success) {
        return data.mint(tokenOwner, tokens, lockAccount);
    }
","    function symbol() public view returns (string) {
        return data.symbol;
    }
","0x04d01b6145bc9db925ec1e80bc85f936a961210e/BTTSToken.sol:BTTSToken:mint(address,uint256,bool)",0x04d01b6145bc9db925ec1e80bc85f936a961210e/BTTSToken.sol:BTTSToken:symbol(),5,5,1
"    function transferFrom(address _from, address _to, uint256 _value) returns (bool success) {

        if (balances[_from] >= _value && allowed[_from][msg.sender] >= _value && balances[_to] + _value > balances[_to]) {
            balances[_to] += _value;
            balances[_from] -= _value;
            allowed[_from][msg.sender] -= _value;
            Transfer(_from, _to, _value);
            return true;
        } else {return false;}
    }
","    function balanceOf(address _owner) constant returns (uint256 balance) {
        return balances[_owner];
    }
","0x8b3154c4097d14ddbc3935b2c04d124ea2a5dedc/Fetish.sol:StandardToken:transferFrom(address,address,uint256)",0x8b3154c4097d14ddbc3935b2c04d124ea2a5dedc/Fetish.sol:StandardToken:balanceOf(address),4,4,1
"        function participantDetails(uint orderInPyramid) view public returns(address Address, uint Payout) {
                if (orderInPyramid <= participants.length) {
                        Address = participants[orderInPyramid].etherAddress;
                        Payout = participants[orderInPyramid].payout;
                }
        }
","        modifier onlyOwner {
            require(msg.sender == owner);
            _;
        }
",0x04eb05e09ef4b9efdebbad449307c70d06f58b3e/Dynamic1_5x.sol:Dynamic1_5x:participantDetails(uint256),0x04eb05e09ef4b9efdebbad449307c70d06f58b3e/Dynamic1_5x.sol:Dynamic1_5x:onlyOwner(),5,5,1
"	function	setData_9	(	string	newData_9	)	public	onlyOwner	{		
		inData_9	=	newData_9	;						
	}										
","	function	getData_8	()	public	constant	returns	(	string	)	{	
		return	inData_8	;							
	}										
",0x0ab52c585e2dd2826a9d6876af1e5499e7286d12/LLV_v31_5.sol:LLV_v31_5:setData_9(string),0x0ab52c585e2dd2826a9d6876af1e5499e7286d12/LLV_v31_5.sol:LLV_v31_5:getData_8(),5,5,1
"  function increaseApproval(address _spender, uint _addedValue) public returns (bool) {
    allowed[msg.sender][_spender] = allowed[msg.sender][_spender].add(_addedValue);
    emit Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
    return true;
  }
","  function decreaseApproval(address _spender, uint _subtractedValue) public returns (bool) {
    uint oldValue = allowed[msg.sender][_spender];
    if (_subtractedValue > oldValue) {
      allowed[msg.sender][_spender] = 0;
    } else {
      allowed[msg.sender][_spender] = oldValue.sub(_subtractedValue);
    }
    emit Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
    return true;
  }
","0x2ef37c2b6679de8b6944e22dc9bbf01083007ce9/Fanship.sol:StandardToken:increaseApproval(address,uint256)","0x2ef37c2b6679de8b6944e22dc9bbf01083007ce9/Fanship.sol:StandardToken:decreaseApproval(address,uint256)",5,5,1
"    function setFee(uint _fee) owner_only {
        fee = _fee;
    }
","    function setResolver(Resolver _resolver) owner_only {
        resolver = _resolver;
    }
",0x4b855725bb816b7e2b3e67bcffe0436b407675ae/SimpleRegistrar.sol:SimpleRegistrar:setFee(uint256),0x4b855725bb816b7e2b3e67bcffe0436b407675ae/SimpleRegistrar.sol:SimpleRegistrar:setResolver(Resolver),5,5,1
"    function setAssetsCertified(uint256 _total) public onlyAuditor whenRedemptionPaused {
        uint256 totalSupply_ = rocketStorage.getUint(keccak256(""token.totalSupply""));
        require(_total >= totalSupply_);
        rocketStorage.setUint(keccak256(""issuable.assetsCertified""), _total);
        emit CertificationUpdated(msg.sender, _total);
    }
","    function releaseAssets(uint256 _units) public onlyDepository {
        uint256 totalSupply_ = rocketStorage.getUint(keccak256(""token.totalSupply""));
        uint256 total_ = assetsOnDeposit().sub(_units);
        require(total_ >= totalSupply_);
        rocketStorage.setUint(keccak256(""issuable.assetsOnDeposit""), total_);
        emit AssetsUpdated(msg.sender, total_);
    }
",0x2f5cdc81a729b750f3b733cb95660e788441c71e/LD2Zero.sol:Issuable:setAssetsCertified(uint256),0x2f5cdc81a729b750f3b733cb95660e788441c71e/LD2Zero.sol:Issuable:releaseAssets(uint256),5,5,1
"    modifier confirmed(uint transactionId, address owner) {
        require(confirmations[transactionId][owner]);
        _;
    }
","    modifier ownerDoesNotExist(address owner) {
        require(!isOwner[owner]);
        _;
    }
","0x4a32b05f949d54146ee5db1a0d1f554f9f67d9c0/PresaleFinalizeAgent.sol:RNTMultiSigWallet:confirmed(uint256,address)",0x4a32b05f949d54146ee5db1a0d1f554f9f67d9c0/PresaleFinalizeAgent.sol:RNTMultiSigWallet:ownerDoesNotExist(address),5,5,1
"    function oraclize_setConfig(bytes32 config) oraclizeAPI internal {
        return oraclize.setConfig(config);
    }
","    function oraclize_query(uint timestamp, string datasource, bytes[] argN, uint gaslimit) oraclizeAPI internal returns (bytes32 id){
        uint price = oraclize.getPrice(datasource, gaslimit);
        if (price > 1 ether + tx.gasprice*gaslimit) return 0; // unexpectedly high price
        bytes memory args = ba2cbor(argN);
        return oraclize.queryN_withGasLimit.value(price)(timestamp, datasource, args, gaslimit);
    }
",0x5dfdc8168c8cf48cd174fad3f8881289929b1f94/Dice.sol:usingOraclize:oraclize_setConfig(bytes32),"0x5dfdc8168c8cf48cd174fad3f8881289929b1f94/Dice.sol:usingOraclize:oraclize_query(uint256,string,bytes[],uint256)",4,4,1
"  function decreaseApproval (address _spender, uint _subtractedValue)
    returns (bool success) {
    uint oldValue = allowed[msg.sender][_spender];
    if (_subtractedValue > oldValue) {
      allowed[msg.sender][_spender] = 0;
    } else {
      allowed[msg.sender][_spender] = oldValue.sub(_subtractedValue);
    }
    Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
    return true;
  }
","  function increaseApproval (address _spender, uint _addedValue)
    returns (bool success) {
    allowed[msg.sender][_spender] = allowed[msg.sender][_spender].add(_addedValue);
    Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
    return true;
  }
","0x0d6b7184fe73365cb21bf044b5d415446c26d904/BuckyCoin.sol:StandardToken:decreaseApproval(address,uint256)","0x0d6b7184fe73365cb21bf044b5d415446c26d904/BuckyCoin.sol:StandardToken:increaseApproval(address,uint256)",3,3,1
"  function pause() onlyOwner whenNotPaused public {
    paused = true;
    Pause();
  }
","  modifier whenNotPaused() {
    require(!paused);
    _;
  }
",0x6e3fec7cafe50fa6d25c29807377df1cd63a19a3/MenglaToken.sol:Pausable:pause(),0x6e3fec7cafe50fa6d25c29807377df1cd63a19a3/MenglaToken.sol:Pausable:whenNotPaused(),4,4,1
"    function addLock(address _addr) public onlyOwner returns (bool success){
        require(_addr!=msg.sender);
        locked[_addr]=true;
        return true;
    }
","    function enableTransfer(bool _enable) public onlyOwner{
        transferEnabled=_enable;
    }
",0x3ac6cb00f5a44712022a51fbace4c7497f56ee31/MESH.sol:Controlled:addLock(address),0x3ac6cb00f5a44712022a51fbace4c7497f56ee31/MESH.sol:Controlled:enableTransfer(bool),5,5,1
"  function symbol() public constant returns (string _symbol) {
      return symbol;
  }
","  function name() public constant returns (string _name) {
      return name;
  }
",0x5A12D5295A8DbB88c76324ca6fd505b1E4e6ad8E/TD.sol:TD:symbol(),0x5A12D5295A8DbB88c76324ca6fd505b1E4e6ad8E/TD.sol:TD:name(),5,5,1
"    function amountFilled(address tokenGet, uint amountGet, address tokenGive, uint amountGive, uint expires, uint nonce, address user) public constant returns(uint) {
        bytes32 hash = sha256(this, tokenGet, amountGet, tokenGive, amountGive, expires, nonce);
        return orderFills[user][hash];
    }
","    function availableVolume(address tokenGet, uint amountGet, address tokenGive, uint amountGive, uint expires, uint nonce, address user, uint8 v, bytes32 r, bytes32 s) public constant returns(uint) {
        bytes32 hash = sha256(this, tokenGet, amountGet, tokenGive, amountGive, expires, nonce);
        if (!(
            (orders[user][hash] || ecrecover(keccak256(""\x19Ethereum Signed Message:
32"", hash),v,r,s) == user) &&
            block.number <= expires
        )) return 0;
        uint available1 = safeSub(amountGet, orderFills[user][hash]);
        uint available2 = safeMul(tokens[tokenGive][user], amountGet) / amountGive;
        if (available1 < available2) return available1;
        return available2;
    }
","0x3b7cec8d8bae6342e38b33616000a2600599bedd/GenevExch.sol:GenevExch:amountFilled(address,uint256,address,uint256,uint256,uint256,address)","0x3b7cec8d8bae6342e38b33616000a2600599bedd/GenevExch.sol:GenevExch:availableVolume(address,uint256,address,uint256,uint256,uint256,address,uint8,bytes32,bytes32)",5,5,1
"    function tokenByIndex(uint256 _index) external view returns (uint256) {
        require(_index < tokens.length);
        // Sanity check. This could be removed in the future.
        assert(idToIndex[tokens[_index]] == _index);
        return tokens[_index];
    }
","    function _burn(address _owner, uint256 _tokenId) internal {
        super._burn(_owner, _tokenId);
        assert(tokens.length > 0);

        uint256 tokenIndex = idToIndex[_tokenId];
        // Sanity check. This could be removed in the future.
        assert(tokens[tokenIndex] == _tokenId);
        uint256 lastTokenIndex = tokens.length - 1;
        uint256 lastToken = tokens[lastTokenIndex];

        tokens[tokenIndex] = lastToken;

        tokens.length--;
        // Consider adding a conditional check for the last token in order to save GAS.
        idToIndex[lastToken] = tokenIndex;
        idToIndex[_tokenId] = 0;
    }
",0x0e6e19549a89c9bec84b5b632cd1674f8e066d06/EtheremonAdventureItem.sol:NFTokenEnumerable:tokenByIndex(uint256),"0x0e6e19549a89c9bec84b5b632cd1674f8e066d06/EtheremonAdventureItem.sol:NFTokenEnumerable:_burn(address,uint256)",5,5,1
"  function approveChange (TokenStorage storage self, address _spender, uint256 _valueChange, bool _increase)
                          returns (bool)
  {
    uint256 _newAllowed;
    bool err;

    if(_increase) {
      (err, _newAllowed) = self.allowed[msg.sender][_spender].plus(_valueChange);
      require(!err);

      self.allowed[msg.sender][_spender] = _newAllowed;
    } else {
      if (_valueChange > self.allowed[msg.sender][_spender]) {
        self.allowed[msg.sender][_spender] = 0;
      } else {
        _newAllowed = self.allowed[msg.sender][_spender] - _valueChange;
        self.allowed[msg.sender][_spender] = _newAllowed;
      }
    }

    Approval(msg.sender, _spender, _newAllowed);
    return true;
  }
","  function transfer(TokenStorage storage self, address _to, uint256 _value) returns (bool) {
    bool err;
    uint256 balance;

    (err,balance) = self.balances[msg.sender].minus(_value);
    require(!err);
    self.balances[msg.sender] = balance;
    //It's not possible to overflow token supply
    self.balances[_to] = self.balances[_to] + _value;
    Transfer(msg.sender, _to, _value);
    return true;
  }
","0x6e5d3e9ce88a0fba4e096e2eb8d2b3dc54685dd2/RBITToken.sol:TokenLib:approveChange(TokenLib:TokenStorage,address,uint256,bool)","0x6e5d3e9ce88a0fba4e096e2eb8d2b3dc54685dd2/RBITToken.sol:TokenLib:transfer(TokenLib:TokenStorage,address,uint256)",5,5,1
"  function _getTokenAmount(uint256 _weiAmount) internal view returns (uint256) {
    return _weiAmount.mul(rate);
  }
","  function _forwardFunds() internal {
    wallet.transfer(msg.value);
  }
",0x3b6d80b6db62f51e2899b8ca7257c690670122d4/FloraFicTokenCrowdsale.sol:Crowdsale:_getTokenAmount(uint256),0x3b6d80b6db62f51e2899b8ca7257c690670122d4/FloraFicTokenCrowdsale.sol:Crowdsale:_forwardFunds(),4,4,1
"    function updateMarriageLicenceImageIPFShash(bytes _marriageLicenceImageIPFShash) public{
        require(msg.sender == owner || msg.sender == partner1_address || msg.sender == partner2_address);
        marriageLicenceImageIPFShash = _marriageLicenceImageIPFShash;
    }
","    function updatePartner2_vows(string _partner2_vows) public {
        require((msg.sender == owner || msg.sender == partner2_address) && (bytes(partner2_vows).length == 0));
        partner2_vows = _partner2_vows;
    }
",0x4b8ede3ef8eb0fe5c869949048c0a0806ca2d6ae/SmartVows.sol:SmartVows:updateMarriageLicenceImageIPFShash(bytes),0x4b8ede3ef8eb0fe5c869949048c0a0806ca2d6ae/SmartVows.sol:SmartVows:updatePartner2_vows(string),5,5,1
"    function oraclize_query(string datasource, bytes[1] args, uint gaslimit) oraclizeAPI internal returns (bytes32 id) {
        bytes[] memory dynargs = new bytes[](1);
        dynargs[0] = args[0];
        return oraclize_query(datasource, dynargs, gaslimit);
    }
","    function oraclize_query(uint timestamp, string datasource, string[5] args) oraclizeAPI internal returns (bytes32 id) {
        string[] memory dynargs = new string[](5);
        dynargs[0] = args[0];
        dynargs[1] = args[1];
        dynargs[2] = args[2];
        dynargs[3] = args[3];
        dynargs[4] = args[4];
        return oraclize_query(timestamp, datasource, dynargs);
    }
","0x5dfdc8168c8cf48cd174fad3f8881289929b1f94/Dice.sol:usingOraclize:oraclize_query(string,bytes[1],uint256)","0x5dfdc8168c8cf48cd174fad3f8881289929b1f94/Dice.sol:usingOraclize:oraclize_query(uint256,string,string[5])",5,5,1
